Section,XPath,Source_Code,Source_CodeSystem_OID,Source_Vocabulary,Source_DisplayName,OMOP_Concept_ID,OMOP_Concept_Name,OMOP_Domain_ID,OMOP_Vocabulary_ID,Is_Standard,Mapping_Status
Problems,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.5.1']/entry/act/entryRelationship/observation/value,59621000,2.16.840.1.113883.6.96,SNOMED,Essential hypertension,320128,Essential hypertension,Condition,SNOMED,true,mapped
Problems,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.5.1']/entry/act/entryRelationship/observation/value,268621008,2.16.840.1.113883.6.96,SNOMED,Recurrent major depressive episodes,432285,Recurrent major depressive episodes,Condition,SNOMED,true,mapped
Medications,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.1.1']/entry/substanceAdministration/consumable/manufacturedProduct/manufacturedMaterial/code,858828,2.16.840.1.113883.6.88,RxNorm,Enalapril Maleate 10 MG / Hydrochlorothiazide 25 MG Oral Tablet,40165757,enalapril maleate 10 MG / hydrochlorothiazide 25 MG Oral Tablet,Drug,RxNorm,true,mapped
Medications,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.1.1']/entry/substanceAdministration/consumable/manufacturedProduct/manufacturedMaterial/code,903884,2.16.840.1.113883.6.88,RxNorm,Fluvoxamine Maleate 100 MG Oral Tablet,40174725,fluvoxamine maleate 100 MG Oral Tablet,Drug,RxNorm,true,mapped
Medications,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.1.1']/entry/substanceAdministration/consumable/manufacturedProduct/manufacturedMaterial/code,903884,2.16.840.1.113883.6.88,RxNorm,Fluvoxamine Maleate 100 MG Oral Tablet,40174725,fluvoxamine maleate 100 MG Oral Tablet,Drug,RxNorm,true,mapped
Medications,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.1.1']/entry/substanceAdministration/consumable/manufacturedProduct/manufacturedMaterial/code,903884,2.16.840.1.113883.6.88,RxNorm,Fluvoxamine Maleate 100 MG Oral Tablet,40174725,fluvoxamine maleate 100 MG Oral Tablet,Drug,RxNorm,true,mapped
Procedures,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.7.1']/entry/procedure/code,97802,2.16.840.1.113883.6.12,CPT4,"Medical nutrition, indiv, in",2100000030,"Medical nutrition therapy, individual",Procedure,CPT4,true,mapped
Procedures,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.7.1']/entry/procedure/code,S9451,2.16.840.1.113883.6.13,,Exercise class,0,,,,false,no_vocab
VitalSigns,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.4.1']/entry/organizer/component/observation/code,39156-5,2.16.840.1.113883.6.1,LOINC,BMI,3038553,Body mass index (BMI) [Ratio],Measurement,LOINC,true,mapped
VitalSigns,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.4.1']/entry/organizer/component/observation/code,8462-4,2.16.840.1.113883.6.1,LOINC,BP Diastolic,3012888,Diastolic blood pressure,Measurement,LOINC,true,mapped
VitalSigns,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.4.1']/entry/organizer/component/observation/code,8480-6,2.16.840.1.113883.6.1,LOINC,BP Systolic,3004249,Systolic blood pressure,Measurement,LOINC,true,mapped
VitalSigns,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.4.1']/entry/organizer/component/observation/code,39156-5,2.16.840.1.113883.6.1,LOINC,BMI,3038553,Body mass index (BMI) [Ratio],Measurement,LOINC,true,mapped
VitalSigns,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.4.1']/entry/organizer/component/observation/code,8480-6,2.16.840.1.113883.6.1,LOINC,BP Systolic,3004249,Systolic blood pressure,Measurement,LOINC,true,mapped
VitalSigns,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.4.1']/entry/organizer/component/observation/code,8462-4,2.16.840.1.113883.6.1,LOINC,BP Diastolic,3012888,Diastolic blood pressure,Measurement,LOINC,true,mapped
Allergies,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.6.1']/entry/act/entryRelationship/observation/participant/participantRole/playingEntity/code,291P45F896,2.16.840.1.113883.4.9,,Eggs,0,,,,false,no_vocab
Allergies,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.6.1']/entry/act/entryRelationship/observation/participant/participantRole/playingEntity/code,N0000006691,2.16.840.1.113883.3.26.1.5,,Codeine,0,,,,false,no_vocab
Allergies,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.6.1']/entry/act/entryRelationship/observation/participant/participantRole/playingEntity/code,808917,2.16.840.1.113883.6.88,RxNorm,Fosfomycin 33.3 MG/ML Oral Suspension,19132594,fosfomycin 3000 MG Powder for Oral Solution,Drug,RxNorm,true,mapped
SocialHistory,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.17']/entry/observation/code,ASSERTION,2.16.840.1.113883.5.4,,,0,,,,false,no_vocab
Problems,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.5.1']/entry/act/entryRelationship/observation/value,195979001,2.16.840.1.113883.6.96,SNOMED,Asthma unspecified,0,,,,false,unmapped
Problems,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.5.1']/entry/act/entryRelationship/observation/value,53741008,2.16.840.1.113883.6.96,SNOMED,Coronary arteriosclerosis,317576,Coronary arteriosclerosis,Condition,SNOMED,true,mapped
Problems,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.5.1']/entry/act/entryRelationship/observation/value,370202007,2.16.840.1.113883.6.96,SNOMED,Asthma causes daytime symptoms 1 to 2 times per month,4156136,Asthma causes daytime symptoms 1 to 2 times per month,Condition,SNOMED,true,mapped
Problems,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.5.1']/entry/act/entryRelationship/observation/value,370205009,2.16.840.1.113883.6.96,SNOMED,Asthma causes night symptoms 1 to 2 times per month,4152292,Asthma causes night symptoms 1 to 2 times per month,Condition,SNOMED,true,mapped
Problems,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.5.1']/entry/act/entryRelationship/observation/value,399068003,2.16.840.1.113883.6.96,SNOMED,Malignant tumor of prostate,4163261,Malignant tumor of prostate,Condition,SNOMED,true,mapped
Problems,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.5.1']/entry/act/entryRelationship/observation/value,261650005,2.16.840.1.113883.6.96,SNOMED,Tumor stage T1c,0,,,,false,unmapped
Problems,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.5.1']/entry/act/entryRelationship/observation/value,84494001,2.16.840.1.113883.6.96,SNOMED,Open-angle glaucoma,441284,Open-angle glaucoma,Condition,SNOMED,true,mapped
Medications,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.1.1']/entry/substanceAdministration/consumable/manufacturedProduct/manufacturedMaterial/code,388681,2.16.840.1.113883.6.88,RxNorm,Dyphylline 100 MG / Guaifenesin 100 MG Oral Tablet,19101680,dyphylline 100 MG / guaifenesin 100 MG Oral Tablet,Drug,RxNorm,true,mapped
Medications,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.1.1']/entry/substanceAdministration/consumable/manufacturedProduct/manufacturedMaterial/code,314076,2.16.840.1.113883.6.88,RxNorm,Lisinopril 10 MG Oral Tablet,19080128,lisinopril 10 MG Oral Tablet,Drug,RxNorm,true,mapped
Medications,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.1.1']/entry/substanceAdministration/consumable/manufacturedProduct/manufacturedMaterial/code,318142,2.16.840.1.113883.6.88,RxNorm,salmeterol 0.05 MG/ACTUAT Inhalant Powder,0,,,,false,unmapped
Medications,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.1.1']/entry/substanceAdministration/consumable/manufacturedProduct/manufacturedMaterial/code,630208,2.16.840.1.113883.6.88,RxNorm,Albuterol 0.83 MG/ML Inhalant Solution,19123989,albuterol 0.83 MG/ML Inhalation Solution,Drug,RxNorm,true,mapped
Medications,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.1.1']/entry/substanceAdministration/consumable/manufacturedProduct/manufacturedMaterial/code,197650,2.16.840.1.113883.6.88,RxNorm,Erythromycin 500 MG Oral Tablet,19018976,erythromycin 500 MG Oral Tablet,Drug,RxNorm,true,mapped
Medications,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.1.1']/entry/substanceAdministration/consumable/manufacturedProduct/manufacturedMaterial/code,1046847,2.16.840.1.113883.6.88,RxNorm,24 HR Nicotine 0.313 MG/HR Transdermal Patch,40229051,24 HR nicotine 0.313 MG/HR Transdermal System,Drug,RxNorm,true,mapped
Medications,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.1.1']/entry/substanceAdministration/consumable/manufacturedProduct/manufacturedMaterial/code,617314,2.16.840.1.113883.6.88,RxNorm,atorvastatin 10 MG Oral Tablet [Lipitor],1545998,atorvastatin 10 MG Oral Tablet [Lipitor],Drug,RxNorm,true,mapped
Procedures,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.7.1']/entry/procedure/code,401011001,2.16.840.1.113883.6.96,SNOMED,Peak expiratory flow rate monitoring using diary,4294873,Peak expiratory flow rate monitoring using diary,Observation,SNOMED,true,mapped
Procedures,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.7.1']/entry/procedure/code,45378,2.16.840.1.113883.6.12,CPT4,Diagnostic colonoscopy,2100000007,"Colonoscopy, diagnostic",Procedure,CPT4,true,mapped
Procedures,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.7.1']/entry/procedure/code,97802,2.16.840.1.113883.6.12,CPT4,"Medical nutrition, indiv, in",2100000030,"Medical nutrition therapy, individual",Procedure,CPT4,true,mapped
Procedures,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.7.1']/entry/procedure/code,S9451,2.16.840.1.113883.6.13,,Exercise class,0,,,,false,no_vocab
Procedures,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.7.1']/entry/procedure/code,99406,2.16.840.1.113883.6.12,CPT4,Behav chng smoking 3-10 min,2100000031,"Smoking cessation counseling, 3-10 min",Procedure,CPT4,true,mapped
Procedures,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.7.1']/entry/procedure/code,55810,2.16.840.1.113883.6.12,CPT4,Extensive prostate surgery,2100000009,"Prostatectomy, radical",Procedure,CPT4,true,mapped
Procedures,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.7.1']/entry/procedure/code,92012,2.16.840.1.113883.6.12,CPT4,Eye exam established pat,2100000026,"Eye exam, established patient",Procedure,CPT4,true,mapped
VitalSigns,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.4.1']/entry/organizer/component/observation/code,39156-5,2.16.840.1.113883.6.1,LOINC,BMI,3038553,Body mass index (BMI) [Ratio],Measurement,LOINC,true,mapped
VitalSigns,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.4.1']/entry/organizer/component/observation/code,8462-4,2.16.840.1.113883.6.1,LOINC,BP Diastolic,3012888,Diastolic blood pressure,Measurement,LOINC,true,mapped
VitalSigns,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.4.1']/entry/organizer/component/observation/code,8867-4,2.16.840.1.113883.6.1,LOINC,Heart Rate,3027018,Heart rate,Measurement,LOINC,true,mapped
VitalSigns,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.4.1']/entry/organizer/component/observation/code,8480-6,2.16.840.1.113883.6.1,LOINC,BP Systolic,3004249,Systolic blood pressure,Measurement,LOINC,true,mapped
VitalSigns,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.4.1']/entry/organizer/component/observation/code,8462-4,2.16.840.1.113883.6.1,LOINC,BP Diastolic,3012888,Diastolic blood pressure,Measurement,LOINC,true,mapped
VitalSigns,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.4.1']/entry/organizer/component/observation/code,8867-4,2.16.840.1.113883.6.1,LOINC,Heart Rate,3027018,Heart rate,Measurement,LOINC,true,mapped
VitalSigns,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.4.1']/entry/organizer/component/observation/code,8480-6,2.16.840.1.113883.6.1,LOINC,BP Systolic,3004249,Systolic blood pressure,Measurement,LOINC,true,mapped
VitalSigns,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.4.1']/entry/organizer/component/observation/code,39156-5,2.16.840.1.113883.6.1,LOINC,BMI,3038553,Body mass index (BMI) [Ratio],Measurement,LOINC,true,mapped
VitalSigns,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.4.1']/entry/organizer/component/observation/code,8462-4,2.16.840.1.113883.6.1,LOINC,BP Diastolic,3012888,Diastolic blood pressure,Measurement,LOINC,true,mapped
VitalSigns,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.4.1']/entry/organizer/component/observation/code,8867-4,2.16.840.1.113883.6.1,LOINC,Heart Rate,3027018,Heart rate,Measurement,LOINC,true,mapped
VitalSigns,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.4.1']/entry/organizer/component/observation/code,8480-6,2.16.840.1.113883.6.1,LOINC,BP Systolic,3004249,Systolic blood pressure,Measurement,LOINC,true,mapped
LabResults,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.3.1']/entry/organizer/component/observation/code,19195-7,2.16.840.1.113883.6.1,LOINC,PSA SerPl-aCnc,3002131,Prostate specific Ag [Units/volume] in Serum or Plasma,Measurement,LOINC,true,mapped
LabResults,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.3.1']/entry/organizer/component/observation/code,35266-6,2.16.840.1.113883.6.1,LOINC,Gleason Score Spec Ql,3032943,Gleason score in Specimen Qualitative,Measurement,LOINC,true,mapped
LabResults,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.3.1']/entry/organizer/component/observation/code,14646-4,2.16.840.1.113883.6.1,LOINC,HDLc SerPl-sCnc,3023602,Cholesterol in HDL [Moles/volume] in Serum or Plasma,Measurement,LOINC,true,mapped
LabResults,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.3.1']/entry/organizer/component/observation/code,2089-1,2.16.840.1.113883.6.1,LOINC,LDLc SerPl-mCnc,3028437,Cholesterol in LDL [Mass/volume] in Serum or Plasma,Measurement,LOINC,true,mapped
LabResults,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.3.1']/entry/organizer/component/observation/code,2093-3,2.16.840.1.113883.6.1,LOINC,Cholest SerPl-mCnc,3027114,Cholesterol [Mass/volume] in Serum or Plasma,Measurement,LOINC,true,mapped
LabResults,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.3.1']/entry/organizer/component/observation/code,12951-0,2.16.840.1.113883.6.1,LOINC,Trigl SerPl Calc-mCnc,3007943,Triglyceride [Mass/volume] in Serum or Plasma by calculation,Measurement,LOINC,true,mapped
Allergies,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.6.1']/entry/act/entryRelationship/observation/participant/participantRole/playingEntity/code,291P45F896,2.16.840.1.113883.4.9,,Eggs,0,,,,false,no_vocab
Allergies,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.6.1']/entry/act/entryRelationship/observation/participant/participantRole/playingEntity/code,905148,2.16.840.1.113883.6.88,RxNorm,Amikacin Sulfate 50 MG/ML Injectable Solution,40173562,amikacin sulfate 50 MG/ML Injectable Solution,Drug,RxNorm,true,mapped
Allergies,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.6.1']/entry/act/entryRelationship/observation/participant/participantRole/playingEntity/code,N0000011298,2.16.840.1.113883.3.26.1.5,,Penicillin V,0,,,,false,no_vocab
SocialHistory,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.17']/entry/observation/code,ASSERTION,2.16.840.1.113883.5.4,,,0,,,,false,no_vocab
Problems,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.5.1']/entry/act/entryRelationship/observation/value,59621000,2.16.840.1.113883.6.96,SNOMED,Essential hypertension,320128,Essential hypertension,Condition,SNOMED,true,mapped
Problems,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.5.1']/entry/act/entryRelationship/observation/value,84114007,2.16.840.1.113883.6.96,SNOMED,Heart failure,316139,Heart failure,Condition,SNOMED,true,mapped
Medications,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.1.1']/entry/substanceAdministration/consumable/manufacturedProduct/manufacturedMaterial/code,314076,2.16.840.1.113883.6.88,RxNorm,Lisinopril 10 MG Oral Tablet,19080128,lisinopril 10 MG Oral Tablet,Drug,RxNorm,true,mapped
Procedures,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.7.1']/entry/procedure/code,99406,2.16.840.1.113883.6.12,CPT4,Behav chng smoking 3-10 min,2100000031,"Smoking cessation counseling, 3-10 min",Procedure,CPT4,true,mapped
Procedures,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.7.1']/entry/procedure/code,70822001,2.16.840.1.113883.6.96,SNOMED,"Cardiac ejection fraction, function",4323433,Cardiac ejection fraction,Measurement,SNOMED,true,mapped
VitalSigns,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.4.1']/entry/organizer/component/observation/code,39156-5,2.16.840.1.113883.6.1,LOINC,BMI,3038553,Body mass index (BMI) [Ratio],Measurement,LOINC,true,mapped
VitalSigns,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.4.1']/entry/organizer/component/observation/code,8462-4,2.16.840.1.113883.6.1,LOINC,BP Diastolic,3012888,Diastolic blood pressure,Measurement,LOINC,true,mapped
VitalSigns,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.4.1']/entry/organizer/component/observation/code,8480-6,2.16.840.1.113883.6.1,LOINC,BP Systolic,3004249,Systolic blood pressure,Measurement,LOINC,true,mapped
VitalSigns,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.4.1']/entry/organizer/component/observation/code,39156-5,2.16.840.1.113883.6.1,LOINC,BMI,3038553,Body mass index (BMI) [Ratio],Measurement,LOINC,true,mapped
VitalSigns,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.4.1']/entry/organizer/component/observation/code,8462-4,2.16.840.1.113883.6.1,LOINC,BP Diastolic,3012888,Diastolic blood pressure,Measurement,LOINC,true,mapped
VitalSigns,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.4.1']/entry/organizer/component/observation/code,8480-6,2.16.840.1.113883.6.1,LOINC,BP Systolic,3004249,Systolic blood pressure,Measurement,LOINC,true,mapped
LabResults,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.3.1']/entry/organizer/component/observation/code,14646-4,2.16.840.1.113883.6.1,LOINC,HDLc SerPl-sCnc,3023602,Cholesterol in HDL [Moles/volume] in Serum or Plasma,Measurement,LOINC,true,mapped
LabResults,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.3.1']/entry/organizer/component/observation/code,2089-1,2.16.840.1.113883.6.1,LOINC,LDLc SerPl-mCnc,3028437,Cholesterol in LDL [Mass/volume] in Serum or Plasma,Measurement,LOINC,true,mapped
LabResults,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.3.1']/entry/organizer/component/observation/code,2093-3,2.16.840.1.113883.6.1,LOINC,Cholest SerPl-mCnc,3027114,Cholesterol [Mass/volume] in Serum or Plasma,Measurement,LOINC,true,mapped
LabResults,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.3.1']/entry/organizer/component/observation/code,12951-0,2.16.840.1.113883.6.1,LOINC,Trigl SerPl Calc-mCnc,3007943,Triglyceride [Mass/volume] in Serum or Plasma by calculation,Measurement,LOINC,true,mapped
Allergies,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.6.1']/entry/act/entryRelationship/observation/participant/participantRole/playingEntity/code,291P45F896,2.16.840.1.113883.4.9,,Eggs,0,,,,false,no_vocab
Allergies,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.6.1']/entry/act/entryRelationship/observation/participant/participantRole/playingEntity/code,892677,2.16.840.1.113883.6.88,RxNorm,Baker's yeast allergenic extract 100 MG/ML Injectable Solution,40169422,saccharomyces cerevisiae allergenic extract 100 MG/ML Injectable Solution,Drug,RxNorm,true,mapped
Allergies,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.6.1']/entry/act/entryRelationship/observation/participant/participantRole/playingEntity/code,N0000011298,2.16.840.1.113883.3.26.1.5,,Penicillin V,0,,,,false,no_vocab
SocialHistory,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.17']/entry/observation/code,ASSERTION,2.16.840.1.113883.5.4,,,0,,,,false,no_vocab
Problems,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.5.1']/entry/act/entryRelationship/observation/value,59621000,2.16.840.1.113883.6.96,SNOMED,Essential hypertension,320128,Essential hypertension,Condition,SNOMED,true,mapped
Problems,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.5.1']/entry/act/entryRelationship/observation/value,261650005,2.16.840.1.113883.6.96,SNOMED,Tumor stage T1c,0,,,,false,unmapped
Problems,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.5.1']/entry/act/entryRelationship/observation/value,399068003,2.16.840.1.113883.6.96,SNOMED,Malignant tumor of prostate,4163261,Malignant tumor of prostate,Condition,SNOMED,true,mapped
Medications,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.1.1']/entry/substanceAdministration/consumable/manufacturedProduct/manufacturedMaterial/code,858828,2.16.840.1.113883.6.88,RxNorm,Enalapril Maleate 10 MG / Hydrochlorothiazide 25 MG Oral Tablet,40165757,enalapril maleate 10 MG / hydrochlorothiazide 25 MG Oral Tablet,Drug,RxNorm,true,mapped
Procedures,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.7.1']/entry/procedure/code,45378,2.16.840.1.113883.6.12,CPT4,Diagnostic colonoscopy,2100000007,"Colonoscopy, diagnostic",Procedure,CPT4,true,mapped
Procedures,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.7.1']/entry/procedure/code,97802,2.16.840.1.113883.6.12,CPT4,"Medical nutrition, indiv, in",2100000030,"Medical nutrition therapy, individual",Procedure,CPT4,true,mapped
Procedures,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.7.1']/entry/procedure/code,S9451,2.16.840.1.113883.6.13,,Exercise class,0,,,,false,no_vocab
Procedures,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.7.1']/entry/procedure/code,78300,2.16.840.1.113883.6.12,CPT4,"Bone imaging, limited area",2100000018,"Bone imaging, limited area",Procedure,CPT4,true,mapped
Procedures,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.7.1']/entry/procedure/code,55810,2.16.840.1.113883.6.12,CPT4,Extensive prostate surgery,2100000009,"Prostatectomy, radical",Procedure,CPT4,true,mapped
VitalSigns,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.4.1']/entry/organizer/component/observation/code,39156-5,2.16.840.1.113883.6.1,LOINC,BMI,3038553,Body mass index (BMI) [Ratio],Measurement,LOINC,true,mapped
VitalSigns,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.4.1']/entry/organizer/component/observation/code,8462-4,2.16.840.1.113883.6.1,LOINC,BP Diastolic,3012888,Diastolic blood pressure,Measurement,LOINC,true,mapped
VitalSigns,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.4.1']/entry/organizer/component/observation/code,8867-4,2.16.840.1.113883.6.1,LOINC,Heart Rate,3027018,Heart rate,Measurement,LOINC,true,mapped
VitalSigns,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.4.1']/entry/organizer/component/observation/code,8480-6,2.16.840.1.113883.6.1,LOINC,BP Systolic,3004249,Systolic blood pressure,Measurement,LOINC,true,mapped
VitalSigns,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.4.1']/entry/organizer/component/observation/code,8462-4,2.16.840.1.113883.6.1,LOINC,BP Diastolic,3012888,Diastolic blood pressure,Measurement,LOINC,true,mapped
VitalSigns,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.4.1']/entry/organizer/component/observation/code,8867-4,2.16.840.1.113883.6.1,LOINC,Heart Rate,3027018,Heart rate,Measurement,LOINC,true,mapped
VitalSigns,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.4.1']/entry/organizer/component/observation/code,8480-6,2.16.840.1.113883.6.1,LOINC,BP Systolic,3004249,Systolic blood pressure,Measurement,LOINC,true,mapped
VitalSigns,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.4.1']/entry/organizer/component/observation/code,39156-5,2.16.840.1.113883.6.1,LOINC,BMI,3038553,Body mass index (BMI) [Ratio],Measurement,LOINC,true,mapped
VitalSigns,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.4.1']/entry/organizer/component/observation/code,8462-4,2.16.840.1.113883.6.1,LOINC,BP Diastolic,3012888,Diastolic blood pressure,Measurement,LOINC,true,mapped
VitalSigns,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.4.1']/entry/organizer/component/observation/code,8867-4,2.16.840.1.113883.6.1,LOINC,Heart Rate,3027018,Heart rate,Measurement,LOINC,true,mapped
VitalSigns,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.4.1']/entry/organizer/component/observation/code,8480-6,2.16.840.1.113883.6.1,LOINC,BP Systolic,3004249,Systolic blood pressure,Measurement,LOINC,true,mapped
LabResults,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.3.1']/entry/organizer/component/observation/code,14646-4,2.16.840.1.113883.6.1,LOINC,HDLc SerPl-sCnc,3023602,Cholesterol in HDL [Moles/volume] in Serum or Plasma,Measurement,LOINC,true,mapped
LabResults,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.3.1']/entry/organizer/component/observation/code,2089-1,2.16.840.1.113883.6.1,LOINC,LDLc SerPl-mCnc,3028437,Cholesterol in LDL [Mass/volume] in Serum or Plasma,Measurement,LOINC,true,mapped
LabResults,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.3.1']/entry/organizer/component/observation/code,2093-3,2.16.840.1.113883.6.1,LOINC,Cholest SerPl-mCnc,3027114,Cholesterol [Mass/volume] in Serum or Plasma,Measurement,LOINC,true,mapped
LabResults,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.3.1']/entry/organizer/component/observation/code,12951-0,2.16.840.1.113883.6.1,LOINC,Trigl SerPl Calc-mCnc,3007943,Triglyceride [Mass/volume] in Serum or Plasma by calculation,Measurement,LOINC,true,mapped
LabResults,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.3.1']/entry/organizer/component/observation/code,35266-6,2.16.840.1.113883.6.1,LOINC,Gleason Score Spec Ql,3032943,Gleason score in Specimen Qualitative,Measurement,LOINC,true,mapped
LabResults,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.3.1']/entry/organizer/component/observation/code,19195-7,2.16.840.1.113883.6.1,LOINC,PSA SerPl-aCnc,3002131,Prostate specific Ag [Units/volume] in Serum or Plasma,Measurement,LOINC,true,mapped
Allergies,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.6.1']/entry/act/entryRelationship/observation/participant/participantRole/playingEntity/code,291P45F896,2.16.840.1.113883.4.9,,Eggs,0,,,,false,no_vocab
Allergies,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.6.1']/entry/act/entryRelationship/observation/participant/participantRole/playingEntity/code,866041,2.16.840.1.113883.6.88,RxNorm,Neomycin Sulfate 500 MG,40167223,neomycin sulfate 500 MG,Drug,RxNorm,true,mapped
